"id","file_name","data_category","platform","file_id","experimental_strategy","project","Sample_Label","Array","Slide","Basename"
"5088c39f-2881-4430-8dcd-062cd9f0fee0","9283265144_R03C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","5088c39f-2881-4430-8dcd-062cd9f0fee0","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","9283265144","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265144_R03C02"
"54676ffc-7fbc-4040-8f3c-0fa1bd663f06","8784241048_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","54676ffc-7fbc-4040-8f3c-0fa1bd663f06","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","8784241048","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241048_R02C02"
"2b8f1d2a-bb96-4cd6-9cbe-7598f00d1253","6264488072_R06C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","2b8f1d2a-bb96-4cd6-9cbe-7598f00d1253","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6264488072","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488072_R06C01"
"86e5ee1d-3095-45d3-b17d-71e78e1ce8af","9305216074_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","86e5ee1d-3095-45d3-b17d-71e78e1ce8af","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","9305216074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216074_R02C02"
"d0d56476-ec57-447a-b228-dde3f375bd15","9283265144_R06C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","d0d56476-ec57-447a-b228-dde3f375bd15","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","9283265144","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265144_R06C01"
"80fc1806-c397-4b3f-9e9e-2b8bbe28e3ee","3999492078_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","80fc1806-c397-4b3f-9e9e-2b8bbe28e3ee","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","3999492078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/3999492078_R01C02"
"b9fbf0b9-400f-4046-ae0a-58051f81664e","6285633054_R05C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","b9fbf0b9-400f-4046-ae0a-58051f81664e","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6285633054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633054_R05C01"
"1550daf9-550e-42ea-bd9c-244b642f27ed","6055424076_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","1550daf9-550e-42ea-bd9c-244b642f27ed","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6055424076","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424076_R02C01"
"c8599178-1889-472b-8bc0-2fd2c9e5bc6a","6042308120_R05C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","c8599178-1889-472b-8bc0-2fd2c9e5bc6a","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6042308120","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308120_R05C01"
"b6d3fd01-5ec3-4722-8348-f0450dbbe9fb","6264488072_R03C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","b6d3fd01-5ec3-4722-8348-f0450dbbe9fb","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","6264488072","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488072_R03C02"
"12c1c912-de6b-45fb-9ca3-4b36bf3c278c","7786923103_R05C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","12c1c912-de6b-45fb-9ca3-4b36bf3c278c","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R05C02"
"c73d5495-b5fe-4671-bfd0-d2ec3b16c7ac","6042308087_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","c73d5495-b5fe-4671-bfd0-d2ec3b16c7ac","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6042308087","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308087_R02C01"
"405a037f-fffb-4f4f-8f66-6c0af291228d","7786923103_R06C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","405a037f-fffb-4f4f-8f66-6c0af291228d","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R06C01"
"12e6fc6f-f2c8-451c-be2a-b2e66dd9fc5e","6055424076_R05C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","12e6fc6f-f2c8-451c-be2a-b2e66dd9fc5e","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R05C02","6055424076","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424076_R05C02"
"a6fe856a-edf9-491a-8d0d-267ce220ccc1","6042308087_R04C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","a6fe856a-edf9-491a-8d0d-267ce220ccc1","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6042308087","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308087_R04C02"
"29f70308-7911-4509-80c4-44eb4f494438","9305216159_R01C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","29f70308-7911-4509-80c4-44eb4f494438","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","9305216159","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216159_R01C01"
"454ba13e-dce3-48d7-85f4-a7e08fef7b15","8784241001_R06C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","454ba13e-dce3-48d7-85f4-a7e08fef7b15","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","8784241001","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241001_R06C02"
"929631b6-14af-4310-9b71-d8d1b3aa3abd","6264488071_R02C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","929631b6-14af-4310-9b71-d8d1b3aa3abd","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6264488071","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488071_R02C01"
"78049c21-a266-4462-b0c9-9625455997c6","8784225109_R01C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","78049c21-a266-4462-b0c9-9625455997c6","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","8784225109","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784225109_R01C01"
"a497b007-7169-450d-a867-4b489fac689b","8784225054_R06C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","a497b007-7169-450d-a867-4b489fac689b","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","8784225054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784225054_R06C02"
"e9d6cffa-25dd-48c8-87d3-79ee32a665c0","6264488072_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","e9d6cffa-25dd-48c8-87d3-79ee32a665c0","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","6264488072","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488072_R03C01"
"f31d3d00-c099-49c6-a636-0c9287262ba1","6055424084_R06C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","f31d3d00-c099-49c6-a636-0c9287262ba1","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R06C02","6055424084","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424084_R06C02"
"59cf15f6-3bce-4e25-8b5c-d400d7697927","9283265142_R03C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","59cf15f6-3bce-4e25-8b5c-d400d7697927","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","9283265142","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265142_R03C01"
"3390079c-7d23-4152-bec0-5a9af5140908","6055424086_R01C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","3390079c-7d23-4152-bec0-5a9af5140908","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6055424086","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424086_R01C02"
"35702f6d-4df1-4068-8fbb-9bace859e972","9283265144_R05C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","35702f6d-4df1-4068-8fbb-9bace859e972","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","9283265144","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265144_R05C02"
"40f0a8a1-5ebb-44a7-beb5-23191c543c7f","8784241001_R03C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","40f0a8a1-5ebb-44a7-beb5-23191c543c7f","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","8784241001","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241001_R03C01"
"9f146c8f-92c1-43bb-8aae-0694b1c093a5","6042308120_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","9f146c8f-92c1-43bb-8aae-0694b1c093a5","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R04C01","6042308120","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308120_R04C01"
"ae7ee491-a334-4fd4-9e65-f14913259152","7786923091_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","ae7ee491-a334-4fd4-9e65-f14913259152","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","7786923091","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923091_R02C02"
"d864f5fb-be8a-4713-9352-14d73c161ab2","6264496026_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","d864f5fb-be8a-4713-9352-14d73c161ab2","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6264496026","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496026_R02C02"
"3e0de90b-5118-4fd3-8f20-88aa68f95f4e","6055424084_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","3e0de90b-5118-4fd3-8f20-88aa68f95f4e","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","6055424084","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424084_R03C01"
"510b6ba8-370c-4300-82aa-c2740173a278","6285633054_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","510b6ba8-370c-4300-82aa-c2740173a278","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6285633054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633054_R04C01"
"213ce6b7-15c1-4743-9289-b77d073a3d4b","8784241130_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","213ce6b7-15c1-4743-9289-b77d073a3d4b","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","8784241130","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241130_R05C01"
"0ee7db1e-d29d-4d82-ad89-e7d33b983ebc","6264496025_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","0ee7db1e-d29d-4d82-ad89-e7d33b983ebc","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6264496025","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496025_R02C02"
"50f77efb-b26e-4f72-b72e-360168650619","7786923103_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","50f77efb-b26e-4f72-b72e-360168650619","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R01C01"
"584b80f9-bd63-4a66-9fea-76cefeb40df5","6055424054_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","584b80f9-bd63-4a66-9fea-76cefeb40df5","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6055424054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424054_R04C01"
"3b137909-f3d9-47f0-8f05-47e8623ecde6","7786923103_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","3b137909-f3d9-47f0-8f05-47e8623ecde6","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R04C02"
"c1bbc4a7-fbd2-41b0-b28f-bf296cefd2b8","6055424076_R06C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","c1bbc4a7-fbd2-41b0-b28f-bf296cefd2b8","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6055424076","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424076_R06C01"
"18fb6dd6-d44b-48bf-a101-ec45d83acb2a","7786923091_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","18fb6dd6-d44b-48bf-a101-ec45d83acb2a","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","7786923091","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923091_R05C01"
"5adb62c2-7f30-4cfe-8c8a-f7ef8d2534e7","6264496026_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","5adb62c2-7f30-4cfe-8c8a-f7ef8d2534e7","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","6264496026","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496026_R03C02"
"4f898985-e5c4-46f8-9f80-84129ba1c3d9","6285633079_R02C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","4f898985-e5c4-46f8-9f80-84129ba1c3d9","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6285633079","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633079_R02C01"
"f7369d29-2046-44bc-bebf-e9ae06aa3443","9305216121_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","f7369d29-2046-44bc-bebf-e9ae06aa3443","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","9305216121","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216121_R03C02"
"700accee-6a82-4477-8785-c834e6781bba","9305216074_R05C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","700accee-6a82-4477-8785-c834e6781bba","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","9305216074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216074_R05C02"
"434f868b-4401-4d75-9dd1-bb0d7eda40b4","8784225054_R05C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","434f868b-4401-4d75-9dd1-bb0d7eda40b4","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","8784225054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784225054_R05C01"
"0f7cfa8a-37c7-48bf-a585-b1791e9f4537","6264488071_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","0f7cfa8a-37c7-48bf-a585-b1791e9f4537","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6264488071","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488071_R04C01"
"b0f6d96d-f749-4e4e-b917-a7f66a3602be","9305216133_R05C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","b0f6d96d-f749-4e4e-b917-a7f66a3602be","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","9305216133","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216133_R05C02"
"89891b9d-b634-4ee6-b1b6-445b534af017","6055424084_R05C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","89891b9d-b634-4ee6-b1b6-445b534af017","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","6055424084","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424084_R05C02"
"04859bb5-2105-425a-94cd-5cc5f4852aff","8784241001_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","04859bb5-2105-425a-94cd-5cc5f4852aff","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","8784241001","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241001_R02C02"
"8dc2d9dd-09c1-481f-8128-1913e5b22234","6042308078_R04C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","8dc2d9dd-09c1-481f-8128-1913e5b22234","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6042308078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308078_R04C02"
"ebd6eead-2df3-4d05-ab95-a7507d6c54b4","6055424086_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","ebd6eead-2df3-4d05-ab95-a7507d6c54b4","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R01C01","6055424086","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424086_R01C01"
"046554af-47de-4d3b-8ff8-d0dcd5a3f1ad","6285633054_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","046554af-47de-4d3b-8ff8-d0dcd5a3f1ad","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6285633054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633054_R02C02"
"41f0e88c-d840-41d3-bf1b-13ce4d296d93","6264488072_R06C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","41f0e88c-d840-41d3-bf1b-13ce4d296d93","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6264488072","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488072_R06C02"
"9f937c8a-1685-4753-8a5b-75d2ca8b47d4","7786923103_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","9f937c8a-1685-4753-8a5b-75d2ca8b47d4","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R05C01"
"2223c828-395e-4734-9f61-a3a39c8823b1","9305216133_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","2223c828-395e-4734-9f61-a3a39c8823b1","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","9305216133","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216133_R01C01"
"c3df1fcb-9d1d-4c93-9070-d6938a798f08","6057825048_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","c3df1fcb-9d1d-4c93-9070-d6938a798f08","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6057825048","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825048_R04C01"
"ebbace88-177b-4ac0-8ed3-b23d9652c84f","6264496025_R01C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","ebbace88-177b-4ac0-8ed3-b23d9652c84f","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6264496025","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496025_R01C02"
"a92ca36e-5028-4c68-abfd-89afcc142c94","8784241020_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","a92ca36e-5028-4c68-abfd-89afcc142c94","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","8784241020","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241020_R01C02"
"2e1f1460-c3da-40dd-bd3f-8847e693597b","9305216126_R04C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","2e1f1460-c3da-40dd-bd3f-8847e693597b","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","9305216126","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216126_R04C01"
"092443c8-6fa3-49a9-a387-996fe05e77eb","7786923091_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","092443c8-6fa3-49a9-a387-996fe05e77eb","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","7786923091","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923091_R02C01"
"316ab138-e506-4ac6-a322-fa5c22016dbb","7786923103_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","316ab138-e506-4ac6-a322-fa5c22016dbb","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R03C01"
"0af12d6b-d805-47c7-97c8-c2aeba8decc6","9283265142_R06C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","0af12d6b-d805-47c7-97c8-c2aeba8decc6","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","9283265142","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265142_R06C02"
"e37c5104-fe8c-47bc-83a9-54152610f1a2","6057825048_R01C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","e37c5104-fe8c-47bc-83a9-54152610f1a2","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6057825048","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825048_R01C02"
"8cc87e23-1fc9-48f5-a914-c021d3181f8c","6264488074_R06C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","8cc87e23-1fc9-48f5-a914-c021d3181f8c","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6264488074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488074_R06C02"
"4e6db1c0-90c7-40a2-b22b-2216deb4c2b5","3999492078_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","4e6db1c0-90c7-40a2-b22b-2216deb4c2b5","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","3999492078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/3999492078_R02C01"
"e6d087e4-60bb-43ff-ae5b-72daec0d4a93","6055424076_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","e6d087e4-60bb-43ff-ae5b-72daec0d4a93","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","6055424076","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424076_R03C01"
"0562497f-2898-410a-a8c7-3364ed03aace","6042308078_R04C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","0562497f-2898-410a-a8c7-3364ed03aace","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6042308078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308078_R04C01"
"a564fcc2-d4d1-485a-8bfb-06df4729d703","9305216159_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","a564fcc2-d4d1-485a-8bfb-06df4729d703","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","9305216159","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216159_R03C01"
"dd7b2fbc-b8a6-4464-b874-4a38c881942e","3999492078_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","dd7b2fbc-b8a6-4464-b874-4a38c881942e","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","3999492078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/3999492078_R03C02"
"9be649e4-ee7a-4f7a-9bdc-081cbf42a514","6285633040_R03C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","9be649e4-ee7a-4f7a-9bdc-081cbf42a514","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","6285633040","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633040_R03C02"
"366b1dd4-6c28-4ac8-a7f7-1daeb1b6ebc0","9305216133_R04C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","366b1dd4-6c28-4ac8-a7f7-1daeb1b6ebc0","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","9305216133","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216133_R04C02"
"a33113fb-5c76-4704-b41e-4b50bc1c7bec","6264488074_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","a33113fb-5c76-4704-b41e-4b50bc1c7bec","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6264488074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488074_R05C01"
"7d08bcc4-3801-409b-9d61-e69074aa3ee5","6264496026_R01C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","7d08bcc4-3801-409b-9d61-e69074aa3ee5","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","6264496026","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496026_R01C01"
"71caed65-3b21-4c12-bf79-8b3be7d8d31e","6042308078_R06C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","71caed65-3b21-4c12-bf79-8b3be7d8d31e","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6042308078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308078_R06C02"
"72b189ba-9885-49a0-8854-0cc372b70845","7786923091_R01C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","72b189ba-9885-49a0-8854-0cc372b70845","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","7786923091","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923091_R01C01"
"cbb2563c-95ac-4eb8-8736-15854a5606e7","9305216133_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","cbb2563c-95ac-4eb8-8736-15854a5606e7","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","9305216133","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216133_R03C01"
"14d7ca75-94d9-481a-887d-a146999066b4","9305216126_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","14d7ca75-94d9-481a-887d-a146999066b4","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","9305216126","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216126_R01C02"
"227b7933-398a-45dc-9fcd-4b32b3e15a2e","8784225054_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","227b7933-398a-45dc-9fcd-4b32b3e15a2e","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","8784225054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784225054_R02C02"
"2eb7f8be-3ca1-4b0f-bd1f-eaeef756eeea","6929742070_R04C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","2eb7f8be-3ca1-4b0f-bd1f-eaeef756eeea","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6929742070","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742070_R04C01"
"ebf616b4-dc78-4b8d-a13b-d3525a9d6dd9","6285633083_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","ebf616b4-dc78-4b8d-a13b-d3525a9d6dd9","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6285633083","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633083_R01C02"
